,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
73,PAST SALE,May-1-2017,Single Family Residential,460 Eunice Ave,MOUNTAIN VIEW,CA,94040.0,2500000.0,3.0,2.0,MOUNTAIN VIEW,1887.0,7630.0,1965.0,1475.0,1325.0,,Sold,,,http://www.redfin.com/CA/Mountain-View/460-Eunice-Ave-94040/home/1751571,MLSListings,ML81643532,N,Y,37.3700566,-122.0720043
74,PAST SALE,January-8-2021,Townhouse,133 Ortega Ave,MOUNTAIN VIEW,CA,94040.0,1444500.0,3.0,2.5,MOUNTAIN VIEW,1725.0,2100.0,1978.0,127.0,837.0,525.0,Sold,,,http://www.redfin.com/CA/Mountain-View/133-Ortega-Ave-94040/home/2121128,MLSListings,ML81816657,N,Y,37.402088799999994,-122.1027281
75,PAST SALE,August-30-2019,Mobile/Manufactured Home,191 E El Camino Real #299,MOUNTAIN VIEW,CA,94040.0,239000.0,2.0,2.0,MOUNTAIN VIEW,960.0,,1999.0,624.0,249.0,,Sold,,,http://www.redfin.com/CA/Mountain-View/191-El-Camino-Real-94040/unit-299/home/590742,MLSListings,ML81761128,N,Y,37.3786032,-122.0690642
76,PAST SALE,September-2-2020,Townhouse,909 Camille Ln,MOUNTAIN VIEW,CA,94040.0,1390000.0,2.0,2.5,MOUNTAIN VIEW,1336.0,1070.0,2003.0,255.0,1040.0,325.0,Sold,,,http://www.redfin.com/CA/Mountain-View/909-Camille-Ln-94040/home/1565276,MLSListings,ML81806349,N,Y,37.383027500000004,-122.08038549999999
77,PAST SALE,August-6-2020,Vacant Land,129 Fair Oaks St,MOUNTAIN VIEW,CA,94040.0,2300000.0,,,MOUNTAIN VIEW,,8481.0,,282.0,,,Sold,,,http://www.redfin.com/CA/Mountain-View/129-Fair-Oaks-St-94040/home/12171559,MLSListings,ML81792913,N,Y,37.402404,-122.098676
78,PAST SALE,December-2-2016,Single Family Residential,1235 Brookdale Ave,MOUNTAIN VIEW,CA,94040.0,1950000.0,4.0,3.0,MOUNTAIN VIEW,2350.0,9920.0,1949.0,1625.0,830.0,,Sold,,,http://www.redfin.com/CA/Mountain-View/1235-Brookdale-Ave-94040/home/621690,MLSListings,ML81630134,N,Y,37.3799332,-122.08971399999999
79,PAST SALE,September-22-2020,Single Family Residential,225 Lauella Ct,MOUNTAIN VIEW,CA,94041.0,2000000.0,3.0,2.0,MOUNTAIN VIEW,1432.0,6717.0,1953.0,235.0,1397.0,,Sold,,,http://www.redfin.com/CA/Mountain-View/225-Lauella-Ct-94041/home/1044154,MLSListings,ML81805982,N,Y,37.3982963,-122.0922437
80,PAST SALE,April-11-2019,Condo/Co-op,1915 Mount Vernon Ct #8,MOUNTAIN VIEW,CA,94040.0,770000.0,2.0,1.0,MOUNTAIN VIEW,1056.0,1014.0,1964.0,765.0,729.0,550.0,Sold,,,http://www.redfin.com/CA/Mountain-View/1915-Mt-Vernon-Ct-94040/unit-8/home/1602161,MLSListings,ML81737923,N,Y,37.395667700000004,-122.0951398
81,PAST SALE,February-27-2020,Single Family Residential,2003 Sunnyview Ln,MOUNTAIN VIEW,CA,94040.0,2000000.0,5.0,4.5,MOUNTAIN VIEW,3172.0,10222.0,2019.0,443.0,631.0,,Sold,,,http://www.redfin.com/CA/Mountain-View/2003-Sunnyview-Ln-94040/home/564652,MLSListings,ML81779708,N,Y,37.3736726,-122.0737576
82,PAST SALE,May-26-2017,Condo/Co-op,2255 Showers Dr #252,MOUNTAIN VIEW,CA,94040.0,870000.0,2.0,1.0,MOUNTAIN VIEW,814.0,814.0,1999.0,1450.0,1069.0,316.0,Sold,,,http://www.redfin.com/CA/Mountain-View/2255-Showers-Dr-94040/unit-252/home/12172196,MLSListings,ML81647682,N,Y,37.4071408,-122.1079311
83,PAST SALE,October-12-2017,Single Family Residential,1038 Nilda Ave,MOUNTAIN VIEW,CA,94040.0,2320000.0,3.0,1.5,MOUNTAIN VIEW,1485.0,9010.0,1951.0,1311.0,1562.0,,Sold,,,http://www.redfin.com/CA/Mountain-View/1038-Nilda-Ave-94040/home/1827708,MLSListings,ML81679564,N,Y,37.3822301,-122.07963889999999
84,PAST SALE,January-17-2019,Condo/Co-op,255 S Rengstorff Ave #45,MOUNTAIN VIEW,CA,94040.0,1030000.0,3.0,2.0,MOUNTAIN VIEW,1292.0,1395.0,1965.0,849.0,797.0,586.0,Sold,,,http://www.redfin.com/CA/Mountain-View/255-S-Rengstorff-Ave-94040/unit-45/home/616926,MLSListings,ML81730623,N,Y,37.4000438,-122.09900079999998
85,PAST SALE,May-15-2019,Single Family Residential,1185 Fordham Way,MOUNTAIN VIEW,CA,94040.0,2840000.0,3.0,2.0,MOUNTAIN VIEW,1608.0,8947.0,1954.0,731.0,1766.0,,Sold,,,http://www.redfin.com/CA/Mountain-View/1185-Fordham-Way-94040/home/1228462,MLSListings,ML81746638,N,Y,37.37926289999999,-122.0924878
86,PAST SALE,June-12-2020,Condo/Co-op,255 S Rengstorff Ave #164,MOUNTAIN VIEW,CA,94040.0,548000.0,1.0,1.0,MOUNTAIN VIEW,551.0,,1965.0,337.0,995.0,422.0,Sold,,,http://www.redfin.com/CA/Mountain-View/255-S-Rengstorff-Ave-94040/unit-164/home/1113902,MLSListings,ML81796529,N,Y,37.4000438,-122.09900079999998
87,PAST SALE,January-24-2017,Single Family Residential,284 S Rengstorff Ave,MOUNTAIN VIEW,CA,94040.0,950000.0,2.0,1.0,MOUNTAIN VIEW,1214.0,4621.0,1930.0,1572.0,783.0,,Sold,,,http://www.redfin.com/CA/Mountain-View/284-S-Rengstorff-Ave-94040/home/12171546,MLSListings,ML81625896,N,Y,37.4004332,-122.0994331
88,PAST SALE,June-15-2018,Other,1744 Marich Way,MOUNTAIN VIEW,CA,94040.0,2650000.0,2.0,2.0,MOUNTAIN VIEW,3131.0,10000.0,1957.0,1065.0,846.0,,Sold,,,http://www.redfin.com/CA/Mountain-View/1744-Marich-Way-94040/home/1327159,MLSListings,ML81704002,N,Y,37.3910867,-122.0968592
89,PAST SALE,October-6-2016,Mobile/Manufactured Home,191 E EL CAMINO REAL Space 295 #295,MOUNTAIN VIEW,CA,94040.0,225000.0,2.0,2.0,MOUNTAIN VIEW,990.0,,1999.0,1682.0,227.0,,Sold,,,http://www.redfin.com/CA/Mountain-View/191-E-El-Camino-Real-94040/unit-295/home/171908022,MLSListings,ML81597675,N,Y,37.3785654,-122.069854
90,PAST SALE,October-22-2019,Single Family Residential,12 Starr Way,MOUNTAIN VIEW,CA,94040.0,3900000.0,5.0,4.5,MOUNTAIN VIEW,3490.0,11964.0,2017.0,571.0,1117.0,,Sold,,,http://www.redfin.com/CA/Mountain-View/12-Starr-Way-94040/home/641927,MLSListings,ML81753234,N,Y,37.3800882,-122.0873645
91,PAST SALE,May-31-2019,Mobile/Manufactured Home,191 E El Camino Real #127,MOUNTAIN VIEW,CA,94043.0,100000.0,2.0,1.0,MOUNTAIN VIEW,909.0,,1963.0,715.0,110.0,,Sold,,,http://www.redfin.com/CA/Mountain-View/191-E-El-Camino-Real-94040/unit-127/home/148161336,MLSListings,ML81731623,N,Y,37.3785654,-122.069854
92,PAST SALE,January-16-2020,Townhouse,155 Pacchetti Way,MOUNTAIN VIEW,CA,94040.0,1375000.0,2.0,2.5,MOUNTAIN VIEW,1080.0,666.0,1996.0,485.0,1273.0,233.0,Sold,,,http://www.redfin.com/CA/Mountain-View/155-Pacchetti-Way-94040/home/12172107,MLSListings,ML81774885,N,Y,37.4050953,-122.1079271
93,PAST SALE,February-23-2017,Townhouse,100 W El Camino Real #40,MOUNTAIN VIEW,CA,94040.0,1020000.0,2.0,2.0,MOUNTAIN VIEW,1273.0,2240.0,1981.0,1542.0,801.0,433.0,Sold,,,http://www.redfin.com/CA/Mountain-View/100-W-El-Camino-Real-94040/unit-40/home/1354407,MLSListings,ML81635368,N,Y,37.3829005,-122.0769449
94,PAST SALE,January-31-2019,Condo/Co-op,100 W El Camino Real #52,MOUNTAIN VIEW,CA,94040.0,1089000.0,2.0,2.0,MOUNTAIN VIEW,1199.0,2240.0,1981.0,835.0,908.0,443.0,Sold,,,http://www.redfin.com/CA/Mountain-View/100-W-El-Camino-Real-94040/unit-52/home/618392,MLSListings,ML81734061,N,Y,37.382696,-122.07581840000002
95,PAST SALE,May-4-2020,Single Family Residential,1143 Creek Way,MOUNTAIN VIEW,CA,94040.0,2250000.0,4.0,3.5,MOUNTAIN VIEW,2173.0,2272.0,2009.0,376.0,1035.0,70.0,Sold,,,http://www.redfin.com/CA/Mountain-View/1143-Creek-Way-94040/home/23044942,MLSListings,ML81787525,N,Y,37.3838394,-122.08923109999999
96,PAST SALE,May-11-2017,Townhouse,169 Ortega Ave,MOUNTAIN VIEW,CA,94040.0,1500000.0,3.0,2.5,MOUNTAIN VIEW,1755.0,2492.0,1978.0,1465.0,855.0,457.0,Sold,,,http://www.redfin.com/CA/Mountain-View/169-Ortega-Ave-94040/home/12171908,MLSListings,ML81645585,N,Y,37.4018727,-122.10111950000001
97,PAST SALE,April-30-2021,Single Family Residential,1142 Fordham Way,MOUNTAIN VIEW,CA,94040.0,3550000.0,3.0,2.0,MOUNTAIN VIEW,1967.0,12926.0,1954.0,15.0,1805.0,,Sold,,,http://www.redfin.com/CA/Mountain-View/1142-Fordham-Way-94040/home/1246787,MLSListings,ML81835104,N,Y,37.3795226,-122.09082350000001
98,PAST SALE,August-2-2016,Single Family Residential,115 College Ave,MOUNTAIN VIEW,CA,94040.0,728000.0,1.0,1.0,MOUNTAIN VIEW,638.0,3100.0,1930.0,1747.0,1141.0,,Sold,,,http://www.redfin.com/CA/Mountain-View/115-College-Ave-94040/home/2120615,MLSListings,ML81590684,N,Y,37.403110999999996,-122.0996152
99,PAST SALE,June-24-2020,Condo/Co-op,1910 Mount Vernon Ct #11,MOUNTAIN VIEW,CA,94040.0,635000.0,1.0,1.0,MOUNTAIN VIEW,884.0,,1963.0,325.0,718.0,610.0,Sold,,,http://www.redfin.com/CA/Mountain-View/1910-Mt-Vernon-Ct-94040/unit-11/home/1867359,MLSListings,ML81792314,N,Y,37.396112,-122.09494699999999
100,PAST SALE,January-27-2020,Single Family Residential,1633 Hollingsworth Dr,MOUNTAIN VIEW,CA,94040.0,2663211.0,5.0,2.5,MOUNTAIN VIEW,2398.0,10472.0,1948.0,474.0,1111.0,,Sold,,,http://www.redfin.com/CA/Mountain-View/1633-Hollingsworth-Dr-94040/home/979942,MLSListings,ML81770172,N,Y,37.3879836,-122.0945959
101,PAST SALE,October-13-2016,Townhouse,1909 Milano Way,MOUNTAIN VIEW,CA,94040.0,1700000.0,3.0,2.5,MOUNTAIN VIEW,1977.0,3084.0,1979.0,1675.0,860.0,465.0,Sold,,,http://www.redfin.com/CA/Mountain-View/1909-Milano-Way-94040/home/1542219,MLSListings,ML81599834,N,Y,37.3681642,-122.08647649999999
102,PAST SALE,June-7-2018,Single Family Residential,1377 Todd St,MOUNTAIN VIEW,CA,94040.0,2350000.0,3.0,1.0,MOUNTAIN VIEW,1203.0,5022.0,1953.0,1073.0,1953.0,,Sold,,,http://www.redfin.com/CA/Mountain-View/1377-Todd-St-94040/home/642203,MLSListings,ML81704826,N,Y,37.3854381,-122.0916219
103,PAST SALE,September-29-2016,Single Family Residential,143 Laurel Way,MOUNTAIN VIEW,CA,94040.0,1473888.0,3.0,2.5,MOUNTAIN VIEW,1339.0,2012.0,1996.0,1689.0,1101.0,72.0,Sold,,,http://www.redfin.com/CA/Mountain-View/143-Laurel-Way-94040/home/2121422,MLSListings,ML81587674,N,Y,37.4051934,-122.1075554
104,PAST SALE,November-21-2018,Single Family Residential,1552 Gilmore St,MOUNTAIN VIEW,CA,94040.0,3250000.0,4.0,3.0,MOUNTAIN VIEW,1777.0,5003.0,1954.0,906.0,1829.0,,Sold,,,http://www.redfin.com/CA/Mountain-View/1552-Gilmore-St-94040/home/642183,MLSListings,ML81728851,N,Y,37.385183000000005,-122.09399669999999
105,PAST SALE,March-15-2018,Single Family Residential,1372 Nilda Ave,MOUNTAIN VIEW,CA,94040.0,2702000.0,3.0,2.0,MOUNTAIN VIEW,1742.0,6219.0,1955.0,1157.0,1551.0,,Sold,,,http://www.redfin.com/CA/Mountain-View/1372-Nilda-Ave-94040/home/1459854,MLSListings,ML81692433,N,Y,37.377577,-122.07970549999999
106,PAST SALE,November-27-2018,Single Family Residential,616 Lola Ln,MOUNTAIN VIEW,CA,94040.0,2750000.0,4.0,2.0,MOUNTAIN VIEW,1609.0,6528.0,1956.0,900.0,1709.0,,Sold,,,http://www.redfin.com/CA/Mountain-View/616-Lola-Ln-94040/home/1137884,MLSListings,ML81728131,N,Y,37.376797100000005,-122.08234640000002
107,PAST SALE,March-22-2019,Single Family Residential,1487 Todd St,MOUNTAIN VIEW,CA,94040.0,2660000.0,3.0,2.0,MOUNTAIN VIEW,1404.0,5045.0,1953.0,785.0,1895.0,,Sold,,,http://www.redfin.com/CA/Mountain-View/1487-Todd-St-94040/home/1439823,MLSListings,ML81740552,N,Y,37.3854396,-122.09308700000001
108,PAST SALE,August-10-2018,Single Family Residential,3372 Villa Robleda Dr,MOUNTAIN VIEW,CA,94040.0,2625000.0,3.0,2.5,MOUNTAIN VIEW,2287.0,8001.0,1969.0,1009.0,1148.0,,Sold,,,http://www.redfin.com/CA/Mountain-View/3372-Villa-Robleda-Dr-94040/home/647427,MLSListings,ML81712855,N,Y,37.3621598,-122.0703841
109,PAST SALE,March-22-2019,Single Family Residential,1106 Boranda Ave,MOUNTAIN VIEW,CA,94040.0,2150000.0,3.0,2.5,MOUNTAIN VIEW,1747.0,3345.0,1997.0,785.0,1231.0,145.0,Sold,,,http://www.redfin.com/CA/Mountain-View/1106-Boranda-Ave-94040/home/1524222,MLSListings,ML81738223,N,Y,37.381159999999994,-122.082568
110,PAST SALE,August-18-2017,Single Family Residential,1563 Begen Ave,MOUNTAIN VIEW,CA,94040.0,2525000.0,5.0,3.0,MOUNTAIN VIEW,2262.0,6000.0,1955.0,1366.0,1116.0,,Sold,,,http://www.redfin.com/CA/Mountain-View/1563-Begen-Ave-94040/home/1164868,MLSListings,ML81669725,N,Y,37.377822200000004,-122.08492179999999
111,PAST SALE,May-12-2017,Condo/Co-op,255 S Rengstorff Ave #142,MOUNTAIN VIEW,CA,94040.0,560000.0,1.0,1.0,MOUNTAIN VIEW,731.0,1395.0,1965.0,1464.0,766.0,433.0,Sold,,,http://www.redfin.com/CA/Mountain-View/255-S-Rengstorff-Ave-94040/unit-142/home/618088,MLSListings,ML81645302,N,Y,37.4000438,-122.09900079999998
112,PAST SALE,October-17-2016,Single Family Residential,730 Cornelia Ct,MOUNTAIN VIEW,CA,94040.0,2500000.0,4.0,2.75,MOUNTAIN VIEW,3063.0,8751.0,2011.0,1671.0,816.0,,Sold,,,http://www.redfin.com/CA/Mountain-View/730-Cornelia-Ct-94040/home/1722922,MLSListings,ML81614550,N,Y,37.3760269,-122.084521
113,PAST SALE,July-8-2020,Single Family Residential,2206 Leland Ave,MOUNTAIN VIEW,CA,94040.0,1625000.0,3.0,2.5,MOUNTAIN VIEW,1336.0,3520.0,2019.0,311.0,1216.0,,Sold,,,http://www.redfin.com/CA/Mountain-View/2206-Leland-Ave-94040/home/17494979,MLSListings,ML81789780,N,Y,37.403556,-122.09951299999999
114,PAST SALE,June-23-2017,Single Family Residential,1107 Boranda Ave,MOUNTAIN VIEW,CA,94040.0,2650000.0,5.0,3.0,MOUNTAIN VIEW,2857.0,5439.0,1997.0,1422.0,928.0,,Sold,,,http://www.redfin.com/CA/Mountain-View/1107-Boranda-Ave-94040/home/1340283,MLSListings,ML81652066,N,Y,37.3812455,-122.08190249999998
115,PAST SALE,September-26-2016,Townhouse,100 W El Camino Real #30,MOUNTAIN VIEW,CA,94040.0,1010000.0,2.0,2.0,MOUNTAIN VIEW,1337.0,435.0,1981.0,1692.0,755.0,412.0,Sold,,,http://www.redfin.com/CA/Mountain-View/100-W-El-Camino-Real-94040/unit-30/home/1785066,MLSListings,ML81600490,N,Y,37.382825,-122.077124
116,PAST SALE,June-22-2016,Condo/Co-op,1910 Mount Vernon Ct #7,MOUNTAIN VIEW,CA,94040.0,599000.0,1.0,1.0,MOUNTAIN VIEW,910.0,910.0,1963.0,1788.0,658.0,488.0,Sold,,,http://www.redfin.com/CA/Mountain-View/1910-Mt-Vernon-Ct-94040/unit-7/home/672551,MLSListings,ML81585183,N,Y,37.396112,-122.09494699999999
117,PAST SALE,May-3-2021,Single Family Residential,860 Yardis Ct,MOUNTAIN VIEW,CA,94040.0,3800000.0,4.0,3.0,MOUNTAIN VIEW,2570.0,16552.0,1954.0,12.0,1479.0,,Sold,,,http://www.redfin.com/CA/Mountain-View/860-Yardis-Ct-94040/home/660862,MLSListings,ML81834519,N,Y,37.3666755,-122.0884551
118,PAST SALE,March-27-2019,Single Family Residential,2747 Saint Giles Ln,MOUNTAIN VIEW,CA,94040.0,2820000.0,4.0,3.0,MOUNTAIN VIEW,2008.0,8933.0,1964.0,780.0,1404.0,,Sold,,,http://www.redfin.com/CA/Mountain-View/2747-St-Giles-Ln-94040/home/993016,MLSListings,ML81739002,N,Y,37.363860100000004,-122.07164909999999
119,PAST SALE,November-7-2019,Single Family Residential,712 Hans Ave,MOUNTAIN VIEW,CA,94040.0,2060000.0,4.0,2.5,MOUNTAIN VIEW,1562.0,6000.0,1955.0,555.0,1319.0,,Sold,,,http://www.redfin.com/CA/Mountain-View/712-Hans-Ave-94040/home/1603100,MLSListings,ML81770735,N,Y,37.379365299999996,-122.08466000000001
120,PAST SALE,May-22-2017,Single Family Residential,735 Sleeper,MOUNTAIN VIEW,CA,94040.0,3000000.0,5.0,3.5,MOUNTAIN VIEW,3303.0,11753.0,1996.0,1454.0,908.0,,Sold,,,http://www.redfin.com/CA/Mountain-View/735-Sleeper-Ave-94040/home/648638,MLSListings,ML81647214,N,Y,37.3709119,-122.07116090000002
121,PAST SALE,May-29-2019,Single Family Residential,1341 Todd St,MOUNTAIN VIEW,CA,94040.0,3302000.0,4.0,3.0,MOUNTAIN VIEW,1984.0,5022.0,2012.0,717.0,1664.0,,Sold,,,http://www.redfin.com/CA/Mountain-View/1341-Todd-St-94040/home/1654095,MLSListings,ML81749791,N,Y,37.3854393,-122.0909994
122,PAST SALE,August-15-2016,Condo/Co-op,255 S Rengstorff Ave #123,MOUNTAIN VIEW,CA,94040.0,650000.0,2.0,1.0,MOUNTAIN VIEW,935.0,1395.0,1965.0,1734.0,695.0,485.0,Sold,,,http://www.redfin.com/CA/Mountain-View/255-S-Rengstorff-Ave-94040/unit-123/home/688739,MLSListings,ML81589360,N,Y,37.4000438,-122.09900079999998
123,PAST SALE,November-3-2020,Single Family Residential,2742 Saint Giles Ln,MOUNTAIN VIEW,CA,94040.0,3900000.0,5.0,3.5,MOUNTAIN VIEW,2892.0,9128.0,2013.0,193.0,1349.0,,Sold,,,http://www.redfin.com/CA/Mountain-View/2742-St-Giles-Ln-94040/home/52672135,MLSListings,ML81813800,N,Y,37.364472,-122.07208390000001
124,PAST SALE,October-2-2020,Single Family Residential,1425 Gilmore St,MOUNTAIN VIEW,CA,94040.0,2175000.0,3.0,2.0,MOUNTAIN VIEW,1742.0,5322.0,1952.0,225.0,1249.0,,Sold,,,http://www.redfin.com/CA/Mountain-View/1425-Gilmore-St-94040/home/642088,MLSListings,ML81807789,N,Y,37.3847769,-122.0921388
125,PAST SALE,July-28-2020,Condo/Co-op,550 Ortega Ave Unit A406,MOUNTAIN VIEW,CA,94040.0,1108000.0,2.0,2.0,MOUNTAIN VIEW,1076.0,,1992.0,291.0,1030.0,442.0,Sold,,,http://www.redfin.com/CA/Mountain-View/550-Ortega-Ave-94040/unit-A406/home/12172011,MLSListings,ML81795088,N,Y,37.3991561,-122.10606740000001
126,PAST SALE,December-27-2017,Single Family Residential,283 Carmelita Dr,MOUNTAIN VIEW,CA,94040.0,2450000.0,3.0,2.0,MOUNTAIN VIEW,1537.0,9298.0,1943.0,1235.0,1594.0,,Sold,,,http://www.redfin.com/CA/Mountain-View/283-Carmelita-Dr-94040/home/1576045,MLSListings,ML81685834,N,Y,37.375665399999995,-122.0729364
127,PAST SALE,September-30-2019,Single Family Residential,1198 Maria Privada,MOUNTAIN VIEW,CA,94040.0,1770000.0,3.0,2.0,MOUNTAIN VIEW,1703.0,5558.0,1986.0,593.0,1039.0,279.0,Sold,,,http://www.redfin.com/CA/Mountain-View/1198-Maria-Privada-94040/home/1827759,MLSListings,ML81765657,N,Y,37.371263899999995,-122.063069
128,PAST SALE,February-15-2017,Single Family Residential,1515 Gilmore St,MOUNTAIN VIEW,CA,94040.0,2015000.0,3.0,2.0,MOUNTAIN VIEW,1306.0,4929.0,1954.0,1550.0,1543.0,,Sold,,,http://www.redfin.com/CA/Mountain-View/1515-Gilmore-St-94040/home/1223798,MLSListings,ML81635941,N,Y,37.3847936,-122.0934864
129,PAST SALE,December-31-2020,Condo/Co-op,2111 Latham St #201,Mountain View,CA,94040.0,1012000.0,3.0,2.0,Mountain View,1382.0,,1978.0,135.0,732.0,545.0,Sold,,,http://www.redfin.com/CA/Mountain-View/2111-Latham-St-94040/unit-201/home/12171915,San Francisco MLS,509153,N,Y,37.3968671,-122.1019848
130,PAST SALE,November-14-2019,Single Family Residential,868 Tulane Ct,MOUNTAIN VIEW,CA,94040.0,2260000.0,5.0,2.5,MOUNTAIN VIEW,1813.0,5699.0,1952.0,548.0,1247.0,,Sold,,,http://www.redfin.com/CA/Mountain-View/868-Tulane-Ct-94040/home/1462404,MLSListings,ML81771799,N,Y,37.3756031,-122.08989150000001
131,PAST SALE,August-28-2017,Townhouse,1128 Boranda Ave,MOUNTAIN VIEW,CA,94040.0,1680000.0,4.0,3.0,MOUNTAIN VIEW,2112.0,2635.0,2007.0,1356.0,795.0,476.0,Sold,,,http://www.redfin.com/CA/Mountain-View/1128-Boranda-Ave-94040/home/17289857,MLSListings,ML81669583,N,Y,37.380767999999996,-122.082621
132,PAST SALE,November-23-2020,Single Family Residential,1184 Solana Dr,MOUNTAIN VIEW,CA,94040.0,2400000.0,3.0,1.0,MOUNTAIN VIEW,974.0,10186.0,1952.0,173.0,2464.0,,Sold,,,http://www.redfin.com/CA/Mountain-View/1184-Solana-Dr-94040/home/632770,MLSListings,ML81816673,N,Y,37.3894281,-122.1038265
133,PAST SALE,February-21-2020,Condo/Co-op,49 Showers Dr Unit W 311,MOUNTAIN VIEW,CA,94040.0,1200000.0,2.0,2.0,MOUNTAIN VIEW,1206.0,,1974.0,449.0,995.0,485.0,Sold,,,http://www.redfin.com/CA/Mountain-View/49-Showers-Dr-94040/unit-W311/home/12171728,MLSListings,ML81779821,N,Y,37.4050369,-122.103554
134,PAST SALE,October-27-2016,Condo/Co-op,2211 Latham St #322,MOUNTAIN VIEW,CA,94040.0,826000.0,2.0,2.0,MOUNTAIN VIEW,1206.0,1250.0,1978.0,1661.0,685.0,420.0,Sold,,,http://www.redfin.com/CA/Mountain-View/2211-Latham-St-94040/unit-322/home/2121193,MLSListings,ML81614766,N,Y,37.3972947,-122.1030499
135,PAST SALE,April-23-2021,Single Family Residential,965 Eichler Dr,MOUNTAIN VIEW,CA,94040.0,3225000.0,4.0,2.5,MOUNTAIN VIEW,1912.0,8991.0,1972.0,22.0,1687.0,,Sold,,,http://www.redfin.com/CA/Mountain-View/965-Eichler-Dr-94040/home/1174984,MLSListings,ML81835855,N,Y,37.382253799999994,-122.08935890000002
136,PAST SALE,October-20-2017,Condo/Co-op,2025 California St #47,MOUNTAIN VIEW,CA,94040.0,550000.0,1.0,1.0,MOUNTAIN VIEW,640.0,720.0,1965.0,1303.0,859.0,390.0,Sold,,,http://www.redfin.com/CA/Mountain-View/2025-California-St-94040/unit-47/home/934409,MLSListings,ML81681093,N,Y,37.3980861,-122.0982699
137,PAST SALE,July-14-2016,Condo/Co-op,255 S Rengstorff Ave #146,MOUNTAIN VIEW,CA,94040.0,880000.0,3.0,2.0,MOUNTAIN VIEW,1292.0,1393.0,1965.0,1766.0,681.0,558.0,Sold,,,http://www.redfin.com/CA/Mountain-View/255-S-Rengstorff-Ave-94040/unit-146/home/1114588,MLSListings,ML81583417,N,Y,37.4000438,-122.09900079999998
138,PAST SALE,December-23-2016,Single Family Residential,340 Mansfield Dr,MOUNTAIN VIEW,CA,94040.0,2850000.0,4.0,3.0,MOUNTAIN VIEW,2590.0,8262.0,2011.0,1604.0,1100.0,56.0,Sold,,,http://www.redfin.com/CA/Mountain-View/340-Mansfield-Dr-94040/home/41395790,MLSListings,ML81633190,N,Y,37.3649275,-122.07562730000001
139,PAST SALE,January-24-2020,Condo/Co-op,1945 Mount Vernon Ct #2,Mountain View,CA,94040.0,635000.0,1.0,1.0,Mountain View,810.0,924.0,1964.0,477.0,784.0,550.0,Sold,,,http://www.redfin.com/CA/Mountain-View/1945-Mt-Vernon-Ct-94040/unit-2/home/1704680,CRMLS,SB19260851,N,Y,37.3962344,-122.09639320000001
140,PAST SALE,February-12-2019,Condo/Co-op,938 Clark Ave #40,MOUNTAIN VIEW,CA,94040.0,925000.0,2.0,2.0,MOUNTAIN VIEW,1069.0,871.0,1978.0,823.0,865.0,510.0,Sold,,,http://www.redfin.com/CA/Mountain-View/938-Clark-Ave-94040/unit-40/home/1392581,MLSListings,ML81737163,N,Y,37.3926924,-122.0999422
141,PAST SALE,August-28-2017,Townhouse,96 Freedom Ln,MOUNTAIN VIEW,CA,94040.0,1430000.0,3.0,3.0,MOUNTAIN VIEW,1292.0,665.0,1996.0,1356.0,1107.0,215.0,Sold,,,http://www.redfin.com/CA/Mountain-View/96-Freedom-Ln-94040/home/2121444,MLSListings,ML81669115,N,Y,37.4054098,-122.1074852
142,PAST SALE,April-17-2017,Condo/Co-op,255 S Rengstorff Ave #26,MOUNTAIN VIEW,CA,94040.0,737000.0,2.0,1.0,MOUNTAIN VIEW,935.0,1395.0,1965.0,1489.0,788.0,495.0,Sold,,,http://www.redfin.com/CA/Mountain-View/255-S-Rengstorff-Ave-94040/unit-26/home/1136996,MLSListings,ML81641677,N,Y,37.4000438,-122.09900079999998
143,PAST SALE,April-16-2021,Single Family Residential,1838 Limetree Ln,MOUNTAIN VIEW,CA,94040.0,2915000.0,3.0,2.0,MOUNTAIN VIEW,1792.0,6966.0,1956.0,29.0,1627.0,,Sold,,,http://www.redfin.com/CA/Mountain-View/1838-Limetree-Ln-94040/home/1575890,MLSListings,ML81830365,N,Y,37.3699256,-122.09532809999999
144,PAST SALE,May-31-2017,Single Family Residential,107 Waverly Pl,MOUNTAIN VIEW,CA,94040.0,2000000.0,3.0,3.0,MOUNTAIN VIEW,1770.0,8175.0,1964.0,1445.0,1130.0,,Sold,,,http://www.redfin.com/CA/Mountain-View/107-Waverly-Pl-94040/home/1187595,MLSListings,ML81647587,N,Y,37.35923579999999,-122.0775749
145,PAST SALE,April-19-2021,Condo/Co-op,1033 Crestview Dr #206,Mountain View,CA,94040.0,950000.0,2.0,2.0,Mountain View,1140.0,,1969.0,26.0,833.0,470.0,Sold,,,http://www.redfin.com/CA/Mountain-View/1033-Crestview-Dr-94040/unit-206/home/1240286,San Francisco MLS,504775,N,Y,37.372731200000004,-122.0598632
